2theta,intensity,T
48.44,1.9412867276808343e-6,550.0
48.46,2.0059962852701954e-6,550.0
48.48,2.458963188395723e-6,550.0
48.5,2.26483451562764e-6,550.0
48.52,1.9412867276808343e-6,550.0
48.54,2.0707058428595565e-6,550.0
48.56,2.0707058428595565e-6,550.0
48.58,1.423610266965945e-6,550.0
48.6,1.7471580549127507e-6,550.0
48.62,1.6824484973233896e-6,550.0
48.64,2.0707058428595565e-6,550.0
48.66,2.5236727459850843e-6,550.0
48.68,1.6177389397340285e-6,550.0
48.7,2.0059962852701954e-6,550.0
48.72,1.6824484973233896e-6,550.0
48.74,1.7471580549127507e-6,550.0
48.76,1.5530293821446674e-6,550.0
48.78,1.9412867276808343e-6,550.0
48.8,1.5530293821446674e-6,550.0
48.82,2.0707058428595565e-6,550.0
48.84,1.7471580549127507e-6,550.0
48.86,1.488319824555306e-6,550.0
48.88,1.3589007093765838e-6,550.0
48.9,1.6177389397340285e-6,550.0
48.92,1.6177389397340285e-6,550.0
48.94,1.6177389397340285e-6,550.0
48.96,1.2294815941978616e-6,550.0
48.98,2.329544073217001e-6,550.0
49.0,1.5530293821446674e-6,550.0
49.02,1.1647720366085005e-6,550.0
49.04,1.423610266965945e-6,550.0
49.06,7.765146910723337e-7,550.0
49.08,1.488319824555306e-6,550.0
49.1,1.6177389397340285e-6,550.0
49.12,8.412242486616948e-7,550.0
49.14,9.706433638404171e-7,550.0
49.16,8.412242486616948e-7,550.0
49.18,1.3589007093765838e-6,550.0
49.2,9.059338062510559e-7,550.0
49.22,1.2294815941978616e-6,550.0
49.24,1.0353529214297782e-6,550.0
49.26,7.765146910723337e-7,550.0
49.28,1.2294815941978616e-6,550.0
49.3,6.470955758936113e-7,550.0
49.32,1.0353529214297782e-6,550.0
49.34,7.765146910723337e-7,550.0
49.36,1.2294815941978616e-6,550.0
49.38,1.1000624790191394e-6,550.0
49.4,1.423610266965945e-6,550.0
49.42,1.2941911517872227e-6,550.0
49.44,1.1647720366085005e-6,550.0
49.46,3.8825734553616684e-7,550.0
49.48,6.470955758936113e-7,550.0
49.5,7.118051334829725e-7,550.0
49.52,8.412242486616948e-7,550.0
49.54,1.2294815941978616e-6,550.0
49.56,9.059338062510559e-7,550.0
49.58,9.059338062510559e-7,550.0
49.6,1.1647720366085005e-6,550.0
49.62,5.176764607148891e-7,550.0
49.64,9.059338062510559e-7,550.0
49.66,7.765146910723337e-7,550.0
49.68,6.470955758936113e-7,550.0
49.7,7.118051334829725e-7,550.0
49.72,8.412242486616948e-7,550.0
49.74,9.706433638404171e-7,550.0
49.76,4.5296690312552795e-7,550.0
49.78,9.059338062510559e-7,550.0
49.8,5.176764607148891e-7,550.0
49.82,5.823860183042502e-7,550.0
49.84,1.1647720366085005e-6,550.0
49.86,7.118051334829725e-7,550.0
49.88,3.235477879468057e-7,550.0
49.9,9.706433638404171e-7,550.0
49.92,7.118051334829725e-7,550.0
49.94,1.9412867276808342e-7,550.0
49.96,7.118051334829725e-7,550.0
49.98,7.118051334829725e-7,550.0
50.0,8.412242486616948e-7,550.0
50.02,4.5296690312552795e-7,550.0
50.04,7.118051334829725e-7,550.0
50.06,5.176764607148891e-7,550.0
50.08,4.5296690312552795e-7,550.0
50.1,4.5296690312552795e-7,550.0
50.12,4.5296690312552795e-7,550.0
50.14,5.823860183042502e-7,550.0
50.16,7.765146910723337e-7,550.0
50.18,7.765146910723337e-7,550.0
50.2,4.5296690312552795e-7,550.0
50.22,5.176764607148891e-7,550.0
50.24,1.0353529214297782e-6,550.0
50.26,6.470955758936113e-7,550.0
50.28,5.176764607148891e-7,550.0
50.3,4.5296690312552795e-7,550.0
50.32,1.0353529214297782e-6,550.0
50.34,9.059338062510559e-7,550.0
50.36,7.118051334829725e-7,550.0
50.38,1.9412867276808342e-7,550.0
50.4,5.176764607148891e-7,550.0
50.42,2.5883823035744456e-7,550.0
50.44,4.5296690312552795e-7,550.0
50.46,7.765146910723337e-7,550.0
50.48,5.176764607148891e-7,550.0
50.5,7.118051334829725e-7,550.0
50.52,3.8825734553616684e-7,550.0
50.54,6.470955758936113e-7,550.0
50.56,3.8825734553616684e-7,550.0
50.58,3.235477879468057e-7,550.0
50.6,7.765146910723337e-7,550.0
50.62,3.235477879468057e-7,550.0
50.64,3.8825734553616684e-7,550.0
50.66,3.8825734553616684e-7,550.0
50.68,6.470955758936113e-7,550.0
50.7,4.5296690312552795e-7,550.0
50.72,1.9412867276808342e-7,550.0
50.74,1.9412867276808342e-7,550.0
50.76,5.823860183042502e-7,550.0
50.78,4.5296690312552795e-7,550.0
50.8,6.470955758936113e-7,550.0
50.82,4.5296690312552795e-7,550.0
50.84,2.5883823035744456e-7,550.0
50.86,2.5883823035744456e-7,550.0
50.88,1.9412867276808342e-7,550.0
50.9,3.8825734553616684e-7,550.0
50.92,4.5296690312552795e-7,550.0
50.94,1.9412867276808342e-7,550.0
50.96,2.5883823035744456e-7,550.0
50.98,4.5296690312552795e-7,550.0
51.0,4.5296690312552795e-7,550.0
51.02,2.5883823035744456e-7,550.0
51.04,5.823860183042502e-7,550.0
51.06,1.9412867276808342e-7,550.0
51.08,4.5296690312552795e-7,550.0
51.1,3.8825734553616684e-7,550.0
51.12,3.8825734553616684e-7,550.0
51.14,6.470955758936114e-8,550.0
51.16,1.9412867276808342e-7,550.0
51.18,2.5883823035744456e-7,550.0
51.2,3.8825734553616684e-7,550.0
51.22,1.2941911517872228e-7,550.0
51.24,3.8825734553616684e-7,550.0
51.26,1.9412867276808342e-7,550.0
51.28,6.470955758936114e-8,550.0
51.3,5.176764607148891e-7,550.0
51.32,5.176764607148891e-7,550.0
51.34,4.5296690312552795e-7,550.0
51.36,1.2941911517872228e-7,550.0
51.38,3.235477879468057e-7,550.0
51.4,2.5883823035744456e-7,550.0
51.42,3.235477879468057e-7,550.0
51.44,5.176764607148891e-7,550.0
51.46,4.5296690312552795e-7,550.0
51.48,3.8825734553616684e-7,550.0
51.5,5.176764607148891e-7,550.0
51.52,3.8825734553616684e-7,550.0
51.54,3.8825734553616684e-7,550.0
51.56,3.235477879468057e-7,550.0
51.58,5.176764607148891e-7,550.0
51.6,1.9412867276808342e-7,550.0
51.62,1.9412867276808342e-7,550.0
51.64,1.2941911517872228e-7,550.0
51.66,3.8825734553616684e-7,550.0
51.68,1.9412867276808342e-7,550.0
51.7,4.5296690312552795e-7,550.0
51.72,1.2941911517872228e-7,550.0
51.74,3.235477879468057e-7,550.0
51.76,4.5296690312552795e-7,550.0
51.78,1.9412867276808342e-7,550.0
51.8,3.235477879468057e-7,550.0
51.82,5.823860183042502e-7,550.0
51.84,3.235477879468057e-7,550.0
51.86,6.470955758936114e-8,550.0
51.88,3.8825734553616684e-7,550.0
51.9,6.470955758936114e-8,550.0
51.92,2.5883823035744456e-7,550.0
51.94,3.235477879468057e-7,550.0
51.96,5.823860183042502e-7,550.0
51.98,1.9412867276808342e-7,550.0
52.0,2.5883823035744456e-7,550.0
52.02,2.5883823035744456e-7,550.0
52.04,3.235477879468057e-7,550.0
52.06,2.5883823035744456e-7,550.0
52.08,5.176764607148891e-7,550.0
52.1,1.9412867276808342e-7,550.0
52.12,3.235477879468057e-7,550.0
52.14,2.5883823035744456e-7,550.0
52.16,3.8825734553616684e-7,550.0
52.18,1.9412867276808342e-7,550.0
52.2,1.2941911517872228e-7,550.0
52.22,2.5883823035744456e-7,550.0
52.24,1.9412867276808342e-7,550.0
52.26,6.470955758936114e-8,550.0
52.28,1.2941911517872228e-7,550.0
52.3,4.5296690312552795e-7,550.0
52.32,2.5883823035744456e-7,550.0
52.34,1.2941911517872228e-7,550.0
52.36,1.2941911517872228e-7,550.0
52.38,1.2941911517872228e-7,550.0
52.4,5.176764607148891e-7,550.0
52.42,1.9412867276808342e-7,550.0
52.44,3.235477879468057e-7,550.0
52.46,2.5883823035744456e-7,550.0
52.48,3.235477879468057e-7,550.0
52.5,2.5883823035744456e-7,550.0
52.52,1.9412867276808342e-7,550.0
52.54,1.9412867276808342e-7,550.0
52.56,3.235477879468057e-7,550.0
52.58,1.9412867276808342e-7,550.0
52.6,0.0,550.0
52.62,0.0,550.0
52.64,3.235477879468057e-7,550.0
52.66,3.235477879468057e-7,550.0
52.68,1.9412867276808342e-7,550.0
52.7,2.5883823035744456e-7,550.0
52.72,1.9412867276808342e-7,550.0
52.74,6.470955758936114e-8,550.0
52.76,2.5883823035744456e-7,550.0
52.78,6.470955758936114e-8,550.0
52.8,1.9412867276808342e-7,550.0
52.82,2.5883823035744456e-7,550.0
52.84,6.470955758936114e-8,550.0
52.86,3.8825734553616684e-7,550.0
52.88,3.8825734553616684e-7,550.0
52.9,5.176764607148891e-7,550.0
52.92,2.5883823035744456e-7,550.0
52.94,3.235477879468057e-7,550.0
52.96,6.470955758936114e-8,550.0
52.98,3.235477879468057e-7,550.0
53.0,6.470955758936114e-8,550.0
53.02,1.2941911517872228e-7,550.0
53.04,1.9412867276808342e-7,550.0
53.06,3.235477879468057e-7,550.0
53.08,1.9412867276808342e-7,550.0
53.1,1.9412867276808342e-7,550.0
53.12,6.470955758936114e-8,550.0
53.14,1.9412867276808342e-7,550.0
53.16,3.235477879468057e-7,550.0
53.18,2.5883823035744456e-7,550.0
53.2,1.2941911517872228e-7,550.0
53.22,1.2941911517872228e-7,550.0
53.24,2.5883823035744456e-7,550.0
53.26,1.2941911517872228e-7,550.0
53.28,6.470955758936114e-8,550.0
53.3,1.2941911517872228e-7,550.0
53.32,1.2941911517872228e-7,550.0
53.34,1.2941911517872228e-7,550.0
53.36,1.2941911517872228e-7,550.0
53.38,1.9412867276808342e-7,550.0
53.4,3.235477879468057e-7,550.0
53.42,1.2941911517872228e-7,550.0
53.44,3.235477879468057e-7,550.0
53.46,1.2941911517872228e-7,550.0
53.48,1.2941911517872228e-7,550.0
53.5,2.5883823035744456e-7,550.0
53.52,0.0,550.0
53.54,1.2941911517872228e-7,550.0
53.56,2.5883823035744456e-7,550.0
53.58,2.5883823035744456e-7,550.0
53.6,1.9412867276808342e-7,550.0
53.62,2.5883823035744456e-7,550.0
53.64,1.2941911517872228e-7,550.0
53.66,6.470955758936113e-7,550.0
53.68,3.8825734553616684e-7,550.0
53.7,6.470955758936114e-8,550.0
53.72,2.5883823035744456e-7,550.0
53.74,1.9412867276808342e-7,550.0
53.76,6.470955758936114e-8,550.0
53.78,1.9412867276808342e-7,550.0
53.8,6.470955758936114e-8,550.0
53.82,2.5883823035744456e-7,550.0
53.84,3.8825734553616684e-7,550.0
53.86,1.2941911517872228e-7,550.0
53.88,2.5883823035744456e-7,550.0
53.9,6.470955758936114e-8,550.0
53.92,6.470955758936114e-8,550.0
53.94,1.9412867276808342e-7,550.0
53.96,1.9412867276808342e-7,550.0
53.98,2.5883823035744456e-7,550.0
54.0,4.5296690312552795e-7,550.0
54.02,5.823860183042502e-7,550.0
54.04,1.9412867276808342e-7,550.0
54.06,1.9412867276808342e-7,550.0
54.08,1.9412867276808342e-7,550.0
54.1,4.5296690312552795e-7,550.0
54.12,5.176764607148891e-7,550.0
54.14,1.9412867276808342e-7,550.0
54.16,1.9412867276808342e-7,550.0
54.18,1.2941911517872228e-7,550.0
54.2,2.5883823035744456e-7,550.0
54.22,0.0,550.0
54.24,1.2941911517872228e-7,550.0
54.26,6.470955758936114e-8,550.0
54.28,1.9412867276808342e-7,550.0
54.3,6.470955758936114e-8,550.0
54.32,6.470955758936114e-8,550.0
54.34,1.9412867276808342e-7,550.0
54.36,2.5883823035744456e-7,550.0
54.38,6.470955758936114e-8,550.0
54.4,1.2941911517872228e-7,550.0
54.42,2.5883823035744456e-7,550.0
54.44,6.470955758936114e-8,550.0
54.46,6.470955758936114e-8,550.0
54.48,1.9412867276808342e-7,550.0
54.5,1.9412867276808342e-7,550.0
54.52,0.0,550.0
54.54,1.9412867276808342e-7,550.0
54.56,3.235477879468057e-7,550.0
54.58,1.2941911517872228e-7,550.0
54.6,1.2941911517872228e-7,550.0
54.62,0.0,550.0
54.64,6.470955758936114e-8,550.0
54.66,0.0,550.0
54.68,2.5883823035744456e-7,550.0
54.7,6.470955758936114e-8,550.0
54.72,1.2941911517872228e-7,550.0
54.74,6.470955758936114e-8,550.0
54.76,6.470955758936114e-8,550.0
54.78,0.0,550.0
54.8,0.0,550.0
54.82,1.2941911517872228e-7,550.0
54.84,1.2941911517872228e-7,550.0
54.86,6.470955758936114e-8,550.0
54.88,1.2941911517872228e-7,550.0
54.9,1.2941911517872228e-7,550.0
54.92,1.2941911517872228e-7,550.0
54.94,1.9412867276808342e-7,550.0
54.96,1.9412867276808342e-7,550.0
54.98,1.9412867276808342e-7,550.0
55.0,6.470955758936114e-8,550.0
55.02,1.2941911517872228e-7,550.0
55.04,3.235477879468057e-7,550.0
55.06,4.5296690312552795e-7,550.0
55.08,2.5883823035744456e-7,550.0
55.1,1.2941911517872228e-7,550.0
55.12,3.8825734553616684e-7,550.0
55.14,3.235477879468057e-7,550.0
55.16,1.9412867276808342e-7,550.0
55.18,2.5883823035744456e-7,550.0
55.2,1.2941911517872228e-7,550.0
55.22,3.235477879468057e-7,550.0
55.24,0.0,550.0
55.26,6.470955758936114e-8,550.0
55.28,3.8825734553616684e-7,550.0
55.3,6.470955758936114e-8,550.0
55.32,2.5883823035744456e-7,550.0
55.34,0.0,550.0
55.36,0.0,550.0
55.38,1.2941911517872228e-7,550.0
55.4,1.9412867276808342e-7,550.0
55.42,6.470955758936114e-8,550.0
55.44,1.2941911517872228e-7,550.0
55.46,6.470955758936114e-8,550.0
55.48,2.5883823035744456e-7,550.0
55.5,1.2941911517872228e-7,550.0
55.52,1.9412867276808342e-7,550.0
55.54,2.5883823035744456e-7,550.0
55.56,1.2941911517872228e-7,550.0
55.58,1.2941911517872228e-7,550.0
55.6,1.2941911517872228e-7,550.0
55.62,1.9412867276808342e-7,550.0
55.64,6.470955758936114e-8,550.0
55.66,6.470955758936114e-8,550.0
55.68,6.470955758936114e-8,550.0
55.7,3.8825734553616684e-7,550.0
55.72,2.5883823035744456e-7,550.0
55.74,1.2941911517872228e-7,550.0
55.76,2.5883823035744456e-7,550.0
55.78,1.2941911517872228e-7,550.0
55.8,1.2941911517872228e-7,550.0
55.82,1.2941911517872228e-7,550.0
55.84,2.5883823035744456e-7,550.0
55.86,0.0,550.0
55.88,1.2941911517872228e-7,550.0
55.9,1.2941911517872228e-7,550.0
55.92,2.5883823035744456e-7,550.0
55.94,1.9412867276808342e-7,550.0
55.96,0.0,550.0
55.98,1.2941911517872228e-7,550.0
56.0,0.0,550.0
56.02,2.5883823035744456e-7,550.0
56.04,2.5883823035744456e-7,550.0
56.06,1.9412867276808342e-7,550.0
56.08,1.2941911517872228e-7,550.0
56.1,6.470955758936114e-8,550.0
56.12,0.0,550.0
56.14,3.8825734553616684e-7,550.0
56.16,1.9412867276808342e-7,550.0
56.18,3.235477879468057e-7,550.0
56.2,1.9412867276808342e-7,550.0
56.22,1.2941911517872228e-7,550.0
56.24,6.470955758936114e-8,550.0
56.26,1.9412867276808342e-7,550.0
56.28,1.2941911517872228e-7,550.0
56.3,1.2941911517872228e-7,550.0
56.32,2.5883823035744456e-7,550.0
56.34,0.0,550.0
56.36,0.0,550.0
56.38,1.2941911517872228e-7,550.0
56.4,1.2941911517872228e-7,550.0
56.42,6.470955758936114e-8,550.0
56.44,1.2941911517872228e-7,550.0
56.46,0.0,550.0
56.48,1.9412867276808342e-7,550.0
56.5,1.9412867276808342e-7,550.0
56.52,1.2941911517872228e-7,550.0
56.54,2.5883823035744456e-7,550.0
56.56,1.2941911517872228e-7,550.0
56.58,6.470955758936114e-8,550.0
56.6,0.0,550.0
56.62,1.2941911517872228e-7,550.0
56.64,1.9412867276808342e-7,550.0
56.66,1.9412867276808342e-7,550.0
56.68,0.0,550.0
56.7,2.5883823035744456e-7,550.0
56.72,6.470955758936114e-8,550.0
56.74,0.0,550.0
56.76,1.2941911517872228e-7,550.0
56.78,6.470955758936114e-8,550.0
56.8,1.2941911517872228e-7,550.0
56.82,3.8825734553616684e-7,550.0
56.84,1.2941911517872228e-7,550.0
56.86,6.470955758936114e-8,550.0
56.88,2.5883823035744456e-7,550.0
56.9,2.5883823035744456e-7,550.0
56.92,6.470955758936114e-8,550.0
56.94,2.5883823035744456e-7,550.0
56.96,0.0,550.0
56.98,2.5883823035744456e-7,550.0
57.0,6.470955758936114e-8,550.0
57.02,1.2941911517872228e-7,550.0
57.04,1.9412867276808342e-7,550.0
57.06,1.2941911517872228e-7,550.0
57.08,6.470955758936114e-8,550.0
57.1,1.2941911517872228e-7,550.0
57.12,6.470955758936114e-8,550.0
57.14,0.0,550.0
57.16,6.470955758936114e-8,550.0
57.18,1.2941911517872228e-7,550.0
57.2,2.5883823035744456e-7,550.0
57.22,2.5883823035744456e-7,550.0
57.24,1.9412867276808342e-7,550.0
57.26,0.0,550.0
57.28,0.0,550.0
57.3,1.9412867276808342e-7,550.0
57.32,0.0,550.0
57.34,1.2941911517872228e-7,550.0
57.36,1.2941911517872228e-7,550.0
57.38,2.5883823035744456e-7,550.0
57.4,1.9412867276808342e-7,550.0
57.42,0.0,550.0
57.44,1.9412867276808342e-7,550.0
57.46,6.470955758936114e-8,550.0
57.48,1.2941911517872228e-7,550.0
57.5,1.9412867276808342e-7,550.0
57.52,1.9412867276808342e-7,550.0
57.54,6.470955758936114e-8,550.0
57.56,0.0,550.0
57.58,6.470955758936114e-8,550.0
57.6,2.5883823035744456e-7,550.0
57.62,0.0,550.0
57.64,1.2941911517872228e-7,550.0
57.66,1.9412867276808342e-7,550.0
57.68,2.5883823035744456e-7,550.0
57.7,1.9412867276808342e-7,550.0
57.72,1.9412867276808342e-7,550.0
57.74,1.2941911517872228e-7,550.0
57.76,3.8825734553616684e-7,550.0
57.78,1.9412867276808342e-7,550.0
57.8,6.470955758936114e-8,550.0
57.82,1.2941911517872228e-7,550.0
57.84,0.0,550.0
57.86,1.9412867276808342e-7,550.0
57.88,6.470955758936114e-8,550.0
57.9,6.470955758936114e-8,550.0
57.92,6.470955758936114e-8,550.0
57.94,1.2941911517872228e-7,550.0
57.96,2.5883823035744456e-7,550.0
57.98,1.9412867276808342e-7,550.0
58.0,0.0,550.0
58.02,1.2941911517872228e-7,550.0
58.04,2.5883823035744456e-7,550.0
58.06,3.8825734553616684e-7,550.0
58.08,6.470955758936114e-8,550.0
58.1,1.2941911517872228e-7,550.0
58.12,6.470955758936114e-8,550.0
58.14,1.9412867276808342e-7,550.0
58.16,1.2941911517872228e-7,550.0
58.18,3.8825734553616684e-7,550.0
58.2,1.2941911517872228e-7,550.0
58.22,1.2941911517872228e-7,550.0
58.24,1.9412867276808342e-7,550.0
58.26,6.470955758936114e-8,550.0
58.28,0.0,550.0
58.3,2.5883823035744456e-7,550.0
58.32,1.9412867276808342e-7,550.0
58.34,6.470955758936114e-8,550.0
58.36,0.0,550.0
58.38,1.2941911517872228e-7,550.0
58.4,1.2941911517872228e-7,550.0
58.42,1.2941911517872228e-7,550.0
58.44,1.2941911517872228e-7,550.0
58.46,1.9412867276808342e-7,550.0
58.48,2.5883823035744456e-7,550.0
58.5,1.9412867276808342e-7,550.0
58.52,5.176764607148891e-7,550.0
58.54,3.235477879468057e-7,550.0
58.56,1.2941911517872228e-7,550.0
58.58,1.9412867276808342e-7,550.0
58.6,3.235477879468057e-7,550.0
58.62,6.470955758936114e-8,550.0
58.64,6.470955758936114e-8,550.0
58.66,1.2941911517872228e-7,550.0
58.68,6.470955758936114e-8,550.0
58.7,1.2941911517872228e-7,550.0
58.72,1.9412867276808342e-7,550.0
58.74,1.2941911517872228e-7,550.0
58.76,1.9412867276808342e-7,550.0
58.78,6.470955758936114e-8,550.0
58.8,1.9412867276808342e-7,550.0
58.82,0.0,550.0
58.84,0.0,550.0
58.86,1.2941911517872228e-7,550.0
58.88,6.470955758936114e-8,550.0
58.9,3.235477879468057e-7,550.0
58.92,6.470955758936114e-8,550.0
58.94,1.9412867276808342e-7,550.0
58.96,0.0,550.0
58.98,1.9412867276808342e-7,550.0
59.0,1.9412867276808342e-7,550.0
59.02,2.5883823035744456e-7,550.0
59.04,1.2941911517872228e-7,550.0
59.06,3.8825734553616684e-7,550.0
59.08,1.9412867276808342e-7,550.0
59.1,1.9412867276808342e-7,550.0
59.12,1.2941911517872228e-7,550.0
59.14,6.470955758936114e-8,550.0
59.16,2.5883823035744456e-7,550.0
59.18,1.9412867276808342e-7,550.0
59.2,1.2941911517872228e-7,550.0
59.22,3.235477879468057e-7,550.0
59.24,6.470955758936114e-8,550.0
59.26,0.0,550.0
59.28,1.2941911517872228e-7,550.0
59.3,1.2941911517872228e-7,550.0
59.32,1.9412867276808342e-7,550.0
59.34,2.5883823035744456e-7,550.0
59.36,6.470955758936114e-8,550.0
59.38,0.0,550.0
59.4,1.2941911517872228e-7,550.0
59.42,1.2941911517872228e-7,550.0
59.44,6.470955758936114e-8,550.0
59.46,0.0,550.0
59.48,2.5883823035744456e-7,550.0
59.5,3.235477879468057e-7,550.0
59.52,0.0,550.0
59.54,1.9412867276808342e-7,550.0
59.56,0.0,550.0
59.58,1.9412867276808342e-7,550.0
59.6,6.470955758936114e-8,550.0
59.62,1.2941911517872228e-7,550.0
59.64,1.2941911517872228e-7,550.0
59.66,1.9412867276808342e-7,550.0
59.68,6.470955758936114e-8,550.0
59.7,1.9412867276808342e-7,550.0
59.72,2.5883823035744456e-7,550.0
59.74,1.2941911517872228e-7,550.0
59.76,0.0,550.0
59.78,1.2941911517872228e-7,550.0
59.8,1.9412867276808342e-7,550.0
59.82,6.470955758936114e-8,550.0
59.84,6.470955758936114e-8,550.0
59.86,3.235477879468057e-7,550.0
59.88,0.0,550.0
59.9,1.9412867276808342e-7,550.0
59.92,1.9412867276808342e-7,550.0
59.94,3.235477879468057e-7,550.0
59.96,1.2941911517872228e-7,550.0
59.98,1.2941911517872228e-7,550.0
60.0,1.2941911517872228e-7,550.0
40.0,6.270643581816546e-8,750.0
40.02,6.270643581816546e-8,750.0
40.04,1.2541287163633093e-7,750.0
40.06,2.5082574327266186e-7,750.0
40.08,6.270643581816546e-8,750.0
40.1,1.8811930745449638e-7,750.0
40.12,1.8811930745449638e-7,750.0
40.14,3.135321790908273e-7,750.0
40.16,2.5082574327266186e-7,750.0
40.18,3.7623861490899276e-7,750.0
40.2,3.135321790908273e-7,750.0
40.22,1.8811930745449638e-7,750.0
40.24,2.5082574327266186e-7,750.0
40.26,1.8811930745449638e-7,750.0
40.28,1.8811930745449638e-7,750.0
40.3,2.5082574327266186e-7,750.0
40.32,3.135321790908273e-7,750.0
40.34,1.2541287163633093e-7,750.0
40.36,1.8811930745449638e-7,750.0
40.38,3.135321790908273e-7,750.0
40.4,3.135321790908273e-7,750.0
40.42,1.8811930745449638e-7,750.0
40.44,1.2541287163633093e-7,750.0
40.46,2.5082574327266186e-7,750.0
40.48,1.2541287163633093e-7,750.0
40.5,1.2541287163633093e-7,750.0
40.52,1.2541287163633093e-7,750.0
40.54,5.643579223634891e-7,750.0
40.56,4.3894505072715824e-7,750.0
40.58,4.3894505072715824e-7,750.0
40.6,2.5082574327266186e-7,750.0
40.62,3.135321790908273e-7,750.0
40.64,1.2541287163633093e-7,750.0
40.66,1.8811930745449638e-7,750.0
40.68,1.8811930745449638e-7,750.0
40.7,3.135321790908273e-7,750.0
40.72,3.135321790908273e-7,750.0
40.74,3.7623861490899276e-7,750.0
40.76,6.270643581816546e-7,750.0
40.78,2.5082574327266186e-7,750.0
40.8,1.8811930745449638e-7,750.0
40.82,3.7623861490899276e-7,750.0
40.84,6.270643581816546e-8,750.0
40.86,1.8811930745449638e-7,750.0
40.88,3.135321790908273e-7,750.0
40.9,3.135321790908273e-7,750.0
40.92,4.3894505072715824e-7,750.0
40.94,5.016514865453237e-7,750.0
40.96,1.8811930745449638e-7,750.0
40.98,3.135321790908273e-7,750.0
41.0,4.3894505072715824e-7,750.0
41.02,3.135321790908273e-7,750.0
41.04,1.8811930745449638e-7,750.0
41.06,1.8811930745449638e-7,750.0
41.08,4.3894505072715824e-7,750.0
41.1,2.5082574327266186e-7,750.0
41.12,1.8811930745449638e-7,750.0
41.14,2.5082574327266186e-7,750.0
41.16,2.5082574327266186e-7,750.0
41.18,3.135321790908273e-7,750.0
41.2,1.8811930745449638e-7,750.0
41.22,3.135321790908273e-7,750.0
41.24,5.016514865453237e-7,750.0
41.26,5.643579223634891e-7,750.0
41.28,3.7623861490899276e-7,750.0
